Area of residence,Area of workplace,potential_demand
E02001046,E02001063,1
E02001046,E02001064,3
E02001046,E02001066,4
E02001046,E02001070,1
E02001046,E02001262,1
E02001046,E02006902,52
E02001046,E02006912,23
E02001046,E02006913,19
E02001046,E02006914,5
E02001046,E02006915,6
E02001046,E02006917,13
E02001047,E02001045,9
E02001047,E02001046,9
E02001047,E02001047,5
E02001047,E02001049,5
E02001047,E02001050,28
E02001047,E02001051,12
E02001047,E02001052,10
E02001047,E02001053,6
E02001047,E02001055,14
E02001047,E02001057,5
E02001047,E02001059,11
E02001047,E02001061,5
E02001047,E02001062,8
E02001047,E02001063,2
E02001047,E02001064,4
E02001047,E02001066,4
E02001047,E02001070,2
E02001047,E02001259,2
E02001047,E02006902,43
E02001047,E02006912,23
E02001047,E02006913,14
E02001047,E02006914,5
E02001047,E02006915,5
E02001047,E02006917,9
E02001048,E02001041,4
E02001048,E02001042,3
E02001048,E02001044,4
E02001048,E02001045,6
E02001048,E02001046,7
E02001048,E02001047,3
E02001048,E02001048,3
E02001048,E02001050,31
E02001048,E02001052,30
E02001048,E02001053,2
E02001048,E02001055,5
E02001048,E02001057,3
E02001048,E02001059,4
E02001048,E02001062,11
E02001048,E02001063,2
E02001048,E02001064,2
E02001048,E02001066,4
E02001048,E02001068,1
E02001048,E02001070,1
E02001048,E02001073,1
E02001048,E02001089,0
E02001048,E02001259,2
E02001048,E02001262,1
E02001048,E02006902,46
E02001048,E02006912,21
E02001048,E02006913,22
E02001048,E02006914,5
E02001048,E02006915,20
E02001048,E02006917,11
E02001049,E02001045,2
E02001049,E02001046,6
E02001049,E02001047,6
E02001049,E02001049,6
E02001049,E02001050,25
E02001049,E02001051,12
E02001049,E02001052,6
E02001049,E02001053,8
E02001049,E02001055,35
E02001049,E02001056,3
E02001049,E02001057,5
E02001049,E02001059,16
E02001049,E02001061,4
E02001049,E02001062,12
E02001049,E02001063,3
E02001049,E02001064,4
E02001049,E02001066,5
E02001049,E02001067,1
E02001049,E02001070,2
E02001049,E02001073,0
E02001049,E02001259,2
E02001049,E02006902,42
E02001049,E02006912,19
E02001049,E02006913,15
E02001049,E02006914,6
E02001049,E02006915,4
E02001049,E02006917,12
E02001050,E02001045,2
E02001050,E02001046,4
E02001050,E02001047,2
E02001050,E02001048,1
E02001050,E02001049,4
E02001050,E02001050,8
E02001050,E02001051,2
E02001050,E02001052,8
E02001050,E02001053,4
E02001050,E02001055,9
E02001050,E02001057,4
E02001050,E02001059,5
E02001050,E02001061,3
E02001050,E02001062,12
E02001050,E02001063,2
E02001050,E02001064,2
E02001050,E02001066,4
E02001050,E02001070,1
E02001050,E02001259,3
E02001050,E02006902,59
E02001050,E02006912,28
E02001050,E02006913,14
E02001050,E02006914,4
E02001050,E02006915,7
E02001050,E02006917,15
E02001051,E02001046,8
E02001051,E02001047,7
E02001051,E02001049,10
E02001051,E02001050,28
E02001051,E02001051,5
E02001051,E02001052,11
E02001051,E02001053,8
E02001051,E02001055,26
E02001051,E02001057,6
E02001051,E02001059,11
E02001051,E02001061,4
E02001051,E02001062,10
E02001051,E02001063,3
E02001051,E02001064,2
E02001051,E02001065,2
E02001051,E02001066,5
E02001051,E02001070,2
E02001051,E02001082,1
E02001051,E02001259,1
E02001051,E02006902,51
E02001051,E02006912,31
E02001051,E02006913,18
E02001051,E02006914,6
E02001051,E02006915,6
E02001051,E02006917,8
E02001052,E02001044,1
E02001052,E02001046,2
E02001052,E02001048,2
E02001052,E02001050,11
E02001052,E02001051,3
E02001052,E02001052,9
E02001052,E02001053,4
E02001052,E02001055,3
E02001052,E02001057,7
E02001052,E02001059,6
E02001052,E02001061,2
E02001052,E02001062,15
E02001052,E02001063,2
E02001052,E02001064,3
E02001052,E02001066,3
E02001052,E02001068,2
E02001052,E02001070,2
E02001052,E02001071,1
E02001052,E02001072,2
E02001052,E02001073,1
E02001052,E02001082,2
E02001052,E02001083,1
E02001052,E02001089,0
E02001052,E02001259,2
E02001052,E02001262,2
E02001052,E02006902,66
E02001052,E02006912,41
E02001052,E02006913,28
E02001052,E02006914,7
E02001052,E02006915,28
E02001052,E02006917,16
E02001053,E02001046,4
E02001053,E02001047,4
E02001053,E02001049,4
E02001053,E02001050,17
E02001053,E02001051,6
E02001053,E02001052,6
E02001053,E02001053,4
E02001053,E02001055,17
E02001053,E02001057,5
E02001053,E02001059,18
E02001053,E02001061,4
E02001053,E02001062,7
E02001053,E02001063,4
E02001053,E02001064,5
E02001053,E02001066,5
E02001053,E02001070,3
E02001053,E02001089,0
E02001053,E02001259,3
E02001053,E02006902,43
E02001053,E02006912,32
E02001053,E02006913,15
E02001053,E02006914,7
E02001053,E02006915,6
E02001053,E02006917,10
E02001055,E02001049,3
E02001055,E02001050,14
E02001055,E02001051,3
E02001055,E02001052,3
E02001055,E02001053,7
E02001055,E02001055,18
E02001055,E02001056,8
E02001055,E02001057,6
E02001055,E02001059,21
E02001055,E02001061,5
E02001055,E02001062,13
E02001055,E02001063,4
E02001055,E02001064,5
E02001055,E02001066,10
E02001055,E02001070,1
E02001055,E02001259,2
E02001055,E02006902,54
E02001055,E02006912,26
E02001055,E02006913,6
E02001055,E02006914,5
E02001055,E02006915,3
E02001055,E02006917,14
E02001056,E02001049,2
E02001056,E02001050,4
E02001056,E02001052,2
E02001056,E02001053,2
E02001056,E02001055,18
E02001056,E02001056,3
E02001056,E02001057,6
E02001056,E02001059,27
E02001056,E02001061,11
E02001056,E02001062,17
E02001056,E02001063,2
E02001056,E02001064,6
E02001056,E02001066,8
E02001056,E02001070,2
E02001056,E02001083,1
E02001056,E02001259,2
E02001056,E02006902,37
E02001056,E02006912,22
E02001056,E02006913,3
E02001056,E02006914,3
E02001056,E02006915,2
E02001056,E02006917,7
E02001057,E02001050,8
E02001057,E02001052,4
E02001057,E02001055,8
E02001057,E02001056,2
E02001057,E02001057,6
E02001057,E02001059,15
E02001057,E02001061,5
E02001057,E02001062,19
E02001057,E02001063,4
E02001057,E02001064,4
E02001057,E02001066,16
E02001057,E02001070,4
E02001057,E02001077,2
E02001057,E02001082,2
E02001057,E02001083,2
E02001057,E02001089,1
E02001057,E02001259,3
E02001057,E02001262,2
E02001057,E02006902,61
E02001057,E02006912,32
E02001057,E02006913,7
E02001057,E02006914,8
E02001057,E02006915,3
E02001057,E02006917,18
E02001059,E02001046,3
E02001059,E02001050,5
E02001059,E02001051,2
E02001059,E02001052,3
E02001059,E02001055,13
E02001059,E02001056,4
E02001059,E02001057,6
E02001059,E02001059,14
E02001059,E02001061,16
E02001059,E02001062,26
E02001059,E02001063,9
E02001059,E02001064,12
E02001059,E02001065,5
E02001059,E02001066,15
E02001059,E02001067,2
E02001059,E02001070,4
E02001059,E02001076,2
E02001059,E02001083,3
E02001059,E02001089,2
E02001059,E02001259,4
E02001059,E02001262,2
E02001059,E02006902,68
E02001059,E02006912,57
E02001059,E02006913,9
E02001059,E02006914,11
E02001059,E02006915,5
E02001059,E02006917,23
E02001061,E02001050,3
E02001061,E02001055,5
E02001061,E02001056,3
E02001061,E02001057,7
E02001061,E02001059,33
E02001061,E02001061,9
E02001061,E02001062,25
E02001061,E02001063,8
E02001061,E02001064,16
E02001061,E02001065,4
E02001061,E02001066,18
E02001061,E02001067,4
E02001061,E02001070,2
E02001061,E02001071,4
E02001061,E02001073,1
E02001061,E02001075,3
E02001061,E02001082,1
E02001061,E02001083,1
E02001061,E02001085,2
E02001061,E02001189,3
E02001061,E02001242,3
E02001061,E02001247,4
E02001061,E02001259,3
E02001061,E02001262,1
E02001061,E02006902,34
E02001061,E02006912,24
E02001061,E02006913,2
E02001061,E02006914,7
E02001061,E02006915,2
E02001061,E02006917,7
E02001062,E02001057,3
E02001062,E02001059,5
E02001062,E02001061,4
E02001062,E02001062,13
E02001062,E02001063,6
E02001062,E02001064,15
E02001062,E02001066,17
E02001062,E02001069,3
E02001062,E02001070,7
E02001062,E02001071,3
E02001062,E02001073,3
E02001062,E02001076,3
E02001062,E02001080,2
E02001062,E02001083,2
E02001062,E02001086,2
E02001062,E02001089,5
E02001062,E02001188,2
E02001062,E02001259,4
E02001062,E02001262,2
E02001062,E02006902,38
E02001062,E02006912,25
E02001062,E02006913,3
E02001062,E02006914,5
E02001062,E02006915,2
E02001062,E02006917,10
E02001063,E02001050,1
E02001063,E02001055,2
E02001063,E02001057,4
E02001063,E02001059,5
E02001063,E02001061,2
E02001063,E02001062,35
E02001063,E02001063,12
E02001063,E02001064,3
E02001063,E02001066,10
E02001063,E02001068,2
E02001063,E02001069,3
E02001063,E02001070,4
E02001063,E02001073,4
E02001063,E02001074,2
E02001063,E02001076,3
E02001063,E02001082,3
E02001063,E02001083,3
E02001063,E02001087,2
E02001063,E02001089,3
E02001063,E02001259,6
E02001063,E02001262,5
E02001063,E02006902,60
E02001063,E02006912,39
E02001063,E02006914,14
E02001063,E02006915,2
E02001063,E02006917,21
E02001064,E02001052,2
E02001064,E02001055,4
E02001064,E02001057,8
E02001064,E02001059,13
E02001064,E02001061,4
E02001064,E02001062,32
E02001064,E02001063,7
E02001064,E02001064,11
E02001064,E02001065,1
E02001064,E02001066,26
E02001064,E02001067,4
E02001064,E02001068,3
E02001064,E02001069,3
E02001064,E02001070,7
E02001064,E02001071,5
E02001064,E02001073,2
E02001064,E02001075,10
E02001064,E02001076,5
E02001064,E02001078,3
E02001064,E02001082,5
E02001064,E02001085,3
E02001064,E02001089,2
E02001064,E02001189,2
E02001064,E02001259,6
E02001064,E02006902,37
E02001064,E02006912,27
E02001064,E02006913,4
E02001064,E02006914,7
E02001064,E02006915,3
E02001064,E02006917,12
E02001065,E02001050,2
E02001065,E02001052,2
E02001065,E02001055,6
E02001065,E02001056,2
E02001065,E02001057,4
E02001065,E02001059,19
E02001065,E02001061,22
E02001065,E02001062,28
E02001065,E02001063,9
E02001065,E02001064,31
E02001065,E02001065,3
E02001065,E02001066,21
E02001065,E02001067,7
E02001065,E02001069,2
E02001065,E02001070,7
E02001065,E02001071,5
E02001065,E02001073,1
E02001065,E02001074,2
E02001065,E02001075,5
E02001065,E02001078,3
E02001065,E02001082,3
E02001065,E02001083,2
E02001065,E02001086,1
E02001065,E02001089,2
E02001065,E02001188,6
E02001065,E02001189,7
E02001065,E02001247,3
E02001065,E02001259,4
E02001065,E02006902,26
E02001065,E02006912,24
E02001065,E02006913,1
E02001065,E02006914,7
E02001065,E02006915,1
E02001065,E02006917,9
E02001066,E02001050,1
E02001066,E02001057,2
E02001066,E02001059,4
E02001066,E02001061,2
E02001066,E02001062,40
E02001066,E02001063,19
E02001066,E02001064,13
E02001066,E02001066,7
E02001066,E02001068,2
E02001066,E02001069,3
E02001066,E02001070,10
E02001066,E02001071,3
E02001066,E02001073,4
E02001066,E02001075,9
E02001066,E02001076,5
E02001066,E02001078,3
E02001066,E02001080,5
E02001066,E02001082,4
E02001066,E02001083,3
E02001066,E02001085,2
E02001066,E02001087,3
E02001066,E02001089,5
E02001066,E02001259,1
E02001066,E02006902,70
E02001066,E02006912,45
E02001066,E02006913,3
E02001066,E02006914,14
E02001066,E02006915,4
E02001066,E02006917,22
E02001067,E02001050,1
E02001067,E02001056,2
E02001067,E02001057,2
E02001067,E02001059,15
E02001067,E02001061,18
E02001067,E02001062,29
E02001067,E02001063,4
E02001067,E02001064,28
E02001067,E02001065,4
E02001067,E02001066,26
E02001067,E02001067,6
E02001067,E02001070,7
E02001067,E02001071,4
E02001067,E02001073,1
E02001067,E02001074,2
E02001067,E02001075,6
E02001067,E02001076,2
E02001067,E02001077,2
E02001067,E02001078,4
E02001067,E02001082,2
E02001067,E02001085,3
E02001067,E02001086,2
E02001067,E02001089,4
E02001067,E02001188,2
E02001067,E02001189,3
E02001067,E02006902,30
E02001067,E02006912,20
E02001067,E02006913,2
E02001067,E02006914,7
E02001067,E02006915,1
E02001067,E02006917,17
E02001068,E02001055,1
E02001068,E02001057,2
E02001068,E02001059,2
E02001068,E02001061,2
E02001068,E02001062,23
E02001068,E02001063,22
E02001068,E02001064,4
E02001068,E02001066,21
E02001068,E02001068,3
E02001068,E02001069,10
E02001068,E02001070,7
E02001068,E02001072,3
E02001068,E02001073,7
E02001068,E02001074,4
E02001068,E02001075,2
E02001068,E02001076,7
E02001068,E02001077,3
E02001068,E02001082,3
E02001068,E02001083,4
E02001068,E02001085,3
E02001068,E02001086,3
E02001068,E02001089,3
E02001068,E02001259,5
E02001068,E02001262,4
E02001068,E02006902,42
E02001068,E02006912,28
E02001068,E02006913,3
E02001068,E02006914,11
E02001068,E02006915,3
E02001068,E02006917,16
E02001069,E02001050,1
E02001069,E02001055,2
E02001069,E02001057,3
E02001069,E02001059,4
E02001069,E02001061,3
E02001069,E02001062,52
E02001069,E02001063,21
E02001069,E02001064,4
E02001069,E02001066,23
E02001069,E02001068,5
E02001069,E02001069,8
E02001069,E02001070,8
E02001069,E02001073,4
E02001069,E02001074,3
E02001069,E02001075,3
E02001069,E02001076,8
E02001069,E02001077,2
E02001069,E02001080,4
E02001069,E02001082,7
E02001069,E02001083,7
E02001069,E02001084,2
E02001069,E02001085,3
E02001069,E02001086,3
E02001069,E02001087,2
E02001069,E02001089,6
E02001069,E02001259,8
E02001069,E02001262,3
E02001069,E02006902,76
E02001069,E02006912,45
E02001069,E02006913,2
E02001069,E02006914,17
E02001069,E02006915,2
E02001069,E02006917,23
E02001070,E02001052,1
E02001070,E02001057,2
E02001070,E02001059,3
E02001070,E02001061,2
E02001070,E02001062,33
E02001070,E02001063,17
E02001070,E02001064,7
E02001070,E02001066,21
E02001070,E02001069,6
E02001070,E02001070,6
E02001070,E02001071,3
E02001070,E02001074,2
E02001070,E02001075,4
E02001070,E02001076,7
E02001070,E02001077,4
E02001070,E02001078,1
E02001070,E02001080,4
E02001070,E02001082,4
E02001070,E02001083,3
E02001070,E02001084,3
E02001070,E02001085,2
E02001070,E02001087,6
E02001070,E02001089,9
E02001070,E02001259,3
E02001070,E02001262,3
E02001070,E02006902,74
E02001070,E02006912,42
E02001070,E02006913,3
E02001070,E02006914,17
E02001070,E02006915,3
E02001070,E02006917,20
E02001071,E02001050,1
E02001071,E02001053,1
E02001071,E02001055,5
E02001071,E02001057,4
E02001071,E02001059,10
E02001071,E02001061,8
E02001071,E02001062,38
E02001071,E02001063,11
E02001071,E02001064,18
E02001071,E02001066,25
E02001071,E02001067,4
E02001071,E02001068,2
E02001071,E02001069,8
E02001071,E02001070,15
E02001071,E02001071,5
E02001071,E02001073,3
E02001071,E02001074,4
E02001071,E02001075,12
E02001071,E02001076,6
E02001071,E02001077,2
E02001071,E02001078,4
E02001071,E02001080,3
E02001071,E02001082,3
E02001071,E02001083,4
E02001071,E02001085,5
E02001071,E02001086,2
E02001071,E02001087,5
E02001071,E02001089,8
E02001071,E02001189,3
E02001071,E02001259,4
E02001071,E02001262,2
E02001071,E02006902,37
E02001071,E02006912,44
E02001071,E02006913,5
E02001071,E02006914,10
E02001071,E02006915,2
E02001071,E02006917,16
E02001072,E02001050,2
E02001072,E02001057,6
E02001072,E02001059,5
E02001072,E02001062,47
E02001072,E02001063,25
E02001072,E02001064,8
E02001072,E02001066,14
E02001072,E02001068,5
E02001072,E02001069,8
E02001072,E02001070,7
E02001072,E02001071,3
E02001072,E02001072,7
E02001072,E02001073,18
E02001072,E02001074,6
E02001072,E02001075,3
E02001072,E02001076,6
E02001072,E02001077,10
E02001072,E02001079,4
E02001072,E02001080,3
E02001072,E02001081,4
E02001072,E02001082,10
E02001072,E02001083,5
E02001072,E02001085,2
E02001072,E02001086,3
E02001072,E02001087,3
E02001072,E02001089,10
E02001072,E02001259,16
E02001072,E02001262,7
E02001072,E02006902,55
E02001072,E02006912,59
E02001072,E02006913,5
E02001072,E02006914,34
E02001072,E02006915,4
E02001072,E02006917,25
E02001073,E02001050,1
E02001073,E02001053,1
E02001073,E02001057,4
E02001073,E02001059,5
E02001073,E02001061,3
E02001073,E02001062,45
E02001073,E02001063,30
E02001073,E02001064,6
E02001073,E02001066,20
E02001073,E02001068,4
E02001073,E02001069,7
E02001073,E02001070,6
E02001073,E02001072,4
E02001073,E02001073,15
E02001073,E02001074,7
E02001073,E02001075,2
E02001073,E02001076,3
E02001073,E02001077,9
E02001073,E02001079,6
E02001073,E02001080,3
E02001073,E02001081,5
E02001073,E02001082,13
E02001073,E02001083,9
E02001073,E02001085,2
E02001073,E02001086,4
E02001073,E02001087,3
E02001073,E02001089,10
E02001073,E02001259,12
E02001073,E02001262,6
E02001073,E02006902,72
E02001073,E02006912,59
E02001073,E02006913,2
E02001073,E02006914,39
E02001073,E02006915,4
E02001073,E02006917,37
E02001074,E02001050,1
E02001074,E02001055,2
E02001074,E02001057,2
E02001074,E02001059,5
E02001074,E02001061,3
E02001074,E02001062,44
E02001074,E02001063,34
E02001074,E02001064,8
E02001074,E02001066,36
E02001074,E02001067,3
E02001074,E02001068,5
E02001074,E02001069,10
E02001074,E02001070,10
E02001074,E02001071,5
E02001074,E02001072,4
E02001074,E02001073,15
E02001074,E02001074,4
E02001074,E02001075,2
E02001074,E02001076,8
E02001074,E02001077,9
E02001074,E02001078,3
E02001074,E02001079,9
E02001074,E02001080,6
E02001074,E02001081,4
E02001074,E02001082,9
E02001074,E02001083,12
E02001074,E02001084,4
E02001074,E02001085,3
E02001074,E02001086,5
E02001074,E02001087,6
E02001074,E02001089,14
E02001074,E02001259,9
E02001074,E02001262,6
E02001074,E02006902,64
E02001074,E02006912,38
E02001074,E02006913,5
E02001074,E02006914,25
E02001074,E02006915,4
E02001074,E02006917,25
E02001075,E02001050,1
E02001075,E02001052,1
E02001075,E02001055,2
E02001075,E02001057,3
E02001075,E02001059,7
E02001075,E02001061,4
E02001075,E02001062,27
E02001075,E02001063,13
E02001075,E02001064,11
E02001075,E02001066,28
E02001075,E02001067,4
E02001075,E02001069,5
E02001075,E02001070,10
E02001075,E02001071,6
E02001075,E02001075,9
E02001075,E02001076,4
E02001075,E02001077,3
E02001075,E02001078,4
E02001075,E02001080,4
E02001075,E02001082,8
E02001075,E02001083,7
E02001075,E02001085,4
E02001075,E02001087,3
E02001075,E02001089,9
E02001075,E02001189,3
E02001075,E02001259,3
E02001075,E02006902,42
E02001075,E02006912,40
E02001075,E02006913,2
E02001075,E02006914,11
E02001075,E02006915,2
E02001075,E02006917,19
E02001076,E02001059,4
E02001076,E02001062,51
E02001076,E02001063,26
E02001076,E02001064,5
E02001076,E02001066,17
E02001076,E02001069,3
E02001076,E02001070,4
E02001076,E02001071,2
E02001076,E02001073,3
E02001076,E02001074,3
E02001076,E02001075,4
E02001076,E02001076,5
E02001076,E02001077,2
E02001076,E02001079,3
E02001076,E02001080,4
E02001076,E02001082,7
E02001076,E02001083,7
E02001076,E02001084,2
E02001076,E02001086,4
E02001076,E02001087,6
E02001076,E02001089,12
E02001076,E02001262,2
E02001076,E02006902,70
E02001076,E02006912,41
E02001076,E02006913,2
E02001076,E02006914,17
E02001076,E02006917,26
E02001077,E02001050,1
E02001077,E02001052,1
E02001077,E02001055,1
E02001077,E02001057,3
E02001077,E02001059,5
E02001077,E02001062,44
E02001077,E02001063,22
E02001077,E02001064,4
E02001077,E02001066,16
E02001077,E02001068,4
E02001077,E02001069,6
E02001077,E02001070,6
E02001077,E02001072,7
E02001077,E02001073,15
E02001077,E02001074,9
E02001077,E02001076,5
E02001077,E02001077,12
E02001077,E02001079,3
E02001077,E02001080,3
E02001077,E02001081,4
E02001077,E02001082,7
E02001077,E02001083,8
E02001077,E02001086,9
E02001077,E02001087,5
E02001077,E02001089,5
E02001077,E02001259,9
E02001077,E02001262,6
E02001077,E02006902,44
E02001077,E02006912,34
E02001077,E02006913,1
E02001077,E02006914,23
E02001077,E02006915,2
E02001077,E02006917,31
E02001078,E02001050,1
E02001078,E02001055,3
E02001078,E02001059,5
E02001078,E02001061,2
E02001078,E02001062,22
E02001078,E02001063,13
E02001078,E02001064,12
E02001078,E02001066,25
E02001078,E02001067,4
E02001078,E02001068,4
E02001078,E02001069,8
E02001078,E02001070,14
E02001078,E02001071,12
E02001078,E02001072,4
E02001078,E02001073,5
E02001078,E02001074,5
E02001078,E02001075,17
E02001078,E02001076,8
E02001078,E02001078,5
E02001078,E02001079,2
E02001078,E02001080,6
E02001078,E02001082,12
E02001078,E02001083,8
E02001078,E02001084,3
E02001078,E02001085,10
E02001078,E02001086,4
E02001078,E02001087,6
E02001078,E02001089,17
E02001078,E02001188,3
E02001078,E02001189,3
E02001078,E02001259,5
E02001078,E02006902,38
E02001078,E02006912,34
E02001078,E02006913,2
E02001078,E02006914,12
E02001078,E02006915,2
E02001078,E02006917,15
E02001079,E02001059,2
E02001079,E02001061,2
E02001079,E02001062,33
E02001079,E02001063,21
E02001079,E02001064,6
E02001079,E02001066,25
E02001079,E02001069,6
E02001079,E02001070,8
E02001079,E02001071,3
E02001079,E02001073,11
E02001079,E02001074,4
E02001079,E02001076,13
E02001079,E02001077,6
E02001079,E02001079,3
E02001079,E02001080,5
E02001079,E02001081,5
E02001079,E02001082,27
E02001079,E02001083,13
E02001079,E02001084,3
E02001079,E02001086,3
E02001079,E02001087,7
E02001079,E02001089,17
E02001079,E02001259,4
E02001079,E02001262,3
E02001079,E02006902,39
E02001079,E02006912,28
E02001079,E02006914,12
E02001079,E02006915,2
E02001079,E02006917,20
E02001080,E02001055,1
E02001080,E02001059,3
E02001080,E02001061,1
E02001080,E02001062,33
E02001080,E02001063,19
E02001080,E02001064,5
E02001080,E02001066,21
E02001080,E02001069,5
E02001080,E02001070,10
E02001080,E02001073,4
E02001080,E02001074,3
E02001080,E02001076,15
E02001080,E02001078,2
E02001080,E02001079,4
E02001080,E02001080,6
E02001080,E02001082,6
E02001080,E02001083,9
E02001080,E02001084,5
E02001080,E02001085,4
E02001080,E02001086,6
E02001080,E02001087,10
E02001080,E02001089,22
E02001080,E02001259,4
E02001080,E02006902,65
E02001080,E02006912,47
E02001080,E02006913,4
E02001080,E02006914,23
E02001080,E02006917,28
E02001081,E02001062,25
E02001081,E02001063,19
E02001081,E02001064,2
E02001081,E02001066,12
E02001081,E02001068,2
E02001081,E02001070,9
E02001081,E02001073,16
E02001081,E02001074,6
E02001081,E02001077,5
E02001081,E02001081,6
E02001081,E02001082,9
E02001081,E02001083,8
E02001081,E02001086,11
E02001081,E02001087,3
E02001081,E02001089,6
E02001081,E02001259,10
E02001081,E02001262,5
E02001081,E02006902,38
E02001081,E02006912,26
E02001081,E02006914,13
E02001081,E02006917,28
E02001082,E02001050,1
E02001082,E02001059,3
E02001082,E02001062,44
E02001082,E02001063,20
E02001082,E02001064,5
E02001082,E02001066,18
E02001082,E02001069,4
E02001082,E02001070,6
E02001082,E02001073,4
E02001082,E02001074,2
E02001082,E02001076,4
E02001082,E02001077,3
E02001082,E02001079,4
E02001082,E02001080,2
E02001082,E02001082,6
E02001082,E02001083,9
E02001082,E02001084,2
E02001082,E02001086,6
E02001082,E02001087,13
E02001082,E02001089,17
E02001082,E02001259,5
E02001082,E02001262,5
E02001082,E02006902,45
E02001082,E02006912,29
E02001082,E02006913,2
E02001082,E02006914,15
E02001082,E02006915,1
E02001082,E02006917,27
E02001083,E02001050,2
E02001083,E02001052,1
E02001083,E02001059,3
E02001083,E02001062,36
E02001083,E02001063,20
E02001083,E02001064,4
E02001083,E02001066,26
E02001083,E02001069,3
E02001083,E02001070,8
E02001083,E02001072,3
E02001083,E02001073,9
E02001083,E02001074,4
E02001083,E02001076,3
E02001083,E02001077,5
E02001083,E02001079,5
E02001083,E02001080,3
E02001083,E02001081,4
E02001083,E02001082,10
E02001083,E02001083,9
E02001083,E02001085,3
E02001083,E02001086,3
E02001083,E02001087,11
E02001083,E02001089,21
E02001083,E02001259,8
E02001083,E02001262,8
E02001083,E02006902,66
E02001083,E02006912,37
E02001083,E02006913,2
E02001083,E02006914,19
E02001083,E02006915,1
E02001083,E02006917,36
E02001084,E02001050,1
E02001084,E02001055,1
E02001084,E02001059,3
E02001084,E02001062,35
E02001084,E02001063,22
E02001084,E02001064,5
E02001084,E02001066,20
E02001084,E02001069,7
E02001084,E02001070,7
E02001084,E02001073,4
E02001084,E02001075,4
E02001084,E02001076,7
E02001084,E02001077,3
E02001084,E02001078,2
E02001084,E02001079,4
E02001084,E02001080,5
E02001084,E02001082,13
E02001084,E02001083,10
E02001084,E02001084,5
E02001084,E02001085,5
E02001084,E02001086,3
E02001084,E02001087,14
E02001084,E02001089,18
E02001084,E02001259,5
E02001084,E02006902,35
E02001084,E02006912,38
E02001084,E02006913,2
E02001084,E02006914,16
E02001084,E02006917,24
E02001085,E02001055,1
E02001085,E02001059,3
E02001085,E02001061,2
E02001085,E02001062,18
E02001085,E02001063,9
E02001085,E02001064,9
E02001085,E02001066,21
E02001085,E02001069,3
E02001085,E02001070,13
E02001085,E02001073,5
E02001085,E02001074,3
E02001085,E02001075,5
E02001085,E02001076,5
E02001085,E02001077,3
E02001085,E02001078,5
E02001085,E02001080,2
E02001085,E02001082,15
E02001085,E02001083,10
E02001085,E02001084,6
E02001085,E02001085,4
E02001085,E02001086,8
