Area of residence,Area of workplace,potential_demand
E02001383,E02001348,3
E02001383,E02001360,5
E02001383,E02001364,6
E02001383,E02001368,17
E02001383,E02001369,29
E02001383,E02001372,9
E02001383,E02001373,6
E02001383,E02001374,12
E02001383,E02001376,6
E02001383,E02001377,95
E02001383,E02001381,17
E02001383,E02001383,202
E02001383,E02001384,14
E02001383,E02001385,19
E02001383,E02001388,9
E02001383,E02001389,10
E02001383,E02001390,13
E02001383,E02001393,9
E02001383,E02001394,13
E02001383,E02001396,21
E02001383,E02001401,2
E02001383,E02001402,5
E02001383,E02006932,364
E02001383,E02006933,253
E02001383,E02006934,144
E02001384,E02001346,4
E02001384,E02001347,8
E02001384,E02001358,4
E02001384,E02001360,4
E02001384,E02001364,14
E02001384,E02001367,4
E02001384,E02001368,7
E02001384,E02001369,9
E02001384,E02001370,5
E02001384,E02001372,32
E02001384,E02001373,14
E02001384,E02001374,26
E02001384,E02001376,10
E02001384,E02001377,83
E02001384,E02001378,23
E02001384,E02001381,51
E02001384,E02001383,27
E02001384,E02001384,119
E02001384,E02001385,22
E02001384,E02001386,6
E02001384,E02001387,16
E02001384,E02001388,53
E02001384,E02001389,9
E02001384,E02001390,9
E02001384,E02001393,49
E02001384,E02001394,53
E02001384,E02001395,23
E02001384,E02001396,12
E02001384,E02001397,5
E02001384,E02001398,15
E02001384,E02001399,12
E02001384,E02001401,26
E02001384,E02001405,3
E02001384,E02006932,212
E02001384,E02006933,149
E02001384,E02006934,79
E02001385,E02001347,3
E02001385,E02001368,10
E02001385,E02001369,15
E02001385,E02001370,6
E02001385,E02001372,10
E02001385,E02001373,7
E02001385,E02001374,13
E02001385,E02001376,5
E02001385,E02001377,67
E02001385,E02001378,6
E02001385,E02001381,19
E02001385,E02001383,40
E02001385,E02001384,30
E02001385,E02001385,62
E02001385,E02001386,4
E02001385,E02001388,14
E02001385,E02001389,34
E02001385,E02001390,14
E02001385,E02001393,9
E02001385,E02001394,47
E02001385,E02001395,5
E02001385,E02001396,17
E02001385,E02001398,20
E02001385,E02006932,99
E02001385,E02006933,77
E02001385,E02006934,53
E02001386,E02001341,13
E02001386,E02001342,11
E02001386,E02001343,8
E02001386,E02001344,7
E02001386,E02001346,14
E02001386,E02001347,3
E02001386,E02001351,5
E02001386,E02001360,3
E02001386,E02001366,7
E02001386,E02001368,3
E02001386,E02001369,3
E02001386,E02001370,5
E02001386,E02001372,25
E02001386,E02001373,8
E02001386,E02001374,14
E02001386,E02001377,30
E02001386,E02001378,5
E02001386,E02001380,6
E02001386,E02001381,6
E02001386,E02001382,9
E02001386,E02001383,3
E02001386,E02001384,7
E02001386,E02001385,3
E02001386,E02001386,202
E02001386,E02001387,16
E02001386,E02001388,6
E02001386,E02001390,5
E02001386,E02001391,17
E02001386,E02001392,25
E02001386,E02001393,31
E02001386,E02001394,8
E02001386,E02001395,6
E02001386,E02001396,5
E02001386,E02001397,24
E02001386,E02001398,3
E02001386,E02001401,19
E02001386,E02001403,12
E02001386,E02001405,8
E02001386,E02006932,41
E02001386,E02006933,17
E02001386,E02006934,22
E02001387,E02001337,3
E02001387,E02001341,6
E02001387,E02001342,7
E02001387,E02001343,5
E02001387,E02001346,6
E02001387,E02001347,8
E02001387,E02001350,3
E02001387,E02001351,5
E02001387,E02001360,4
E02001387,E02001366,11
E02001387,E02001367,8
E02001387,E02001368,6
E02001387,E02001369,8
E02001387,E02001372,54
E02001387,E02001373,19
E02001387,E02001374,24
E02001387,E02001375,7
E02001387,E02001376,9
E02001387,E02001377,59
E02001387,E02001378,10
E02001387,E02001380,10
E02001387,E02001381,24
E02001387,E02001382,9
E02001387,E02001383,17
E02001387,E02001384,23
E02001387,E02001385,7
E02001387,E02001386,11
E02001387,E02001387,61
E02001387,E02001388,48
E02001387,E02001389,9
E02001387,E02001390,7
E02001387,E02001392,6
E02001387,E02001393,97
E02001387,E02001394,28
E02001387,E02001395,49
E02001387,E02001396,17
E02001387,E02001397,12
E02001387,E02001399,9
E02001387,E02001400,6
E02001387,E02001401,15
E02001387,E02001402,14
E02001387,E02001403,6
E02001387,E02001405,5
E02001387,E02006932,108
E02001387,E02006933,51
E02001387,E02006934,74
E02001388,E02001341,3
E02001388,E02001342,5
E02001388,E02001346,6
E02001388,E02001347,8
E02001388,E02001348,2
E02001388,E02001351,4
E02001388,E02001355,3
E02001388,E02001358,5
E02001388,E02001360,4
E02001388,E02001364,5
E02001388,E02001366,7
E02001388,E02001367,9
E02001388,E02001368,10
E02001388,E02001369,9
E02001388,E02001370,10
E02001388,E02001372,39
E02001388,E02001373,11
E02001388,E02001374,25
E02001388,E02001376,11
E02001388,E02001377,73
E02001388,E02001378,17
E02001388,E02001380,6
E02001388,E02001381,35
E02001388,E02001383,31
E02001388,E02001384,58
E02001388,E02001385,9
E02001388,E02001386,9
E02001388,E02001387,38
E02001388,E02001388,104
E02001388,E02001389,10
E02001388,E02001390,11
E02001388,E02001392,5
E02001388,E02001393,97
E02001388,E02001394,52
E02001388,E02001395,60
E02001388,E02001396,21
E02001388,E02001397,5
E02001388,E02001398,8
E02001388,E02001399,10
E02001388,E02001400,10
E02001388,E02001401,11
E02001388,E02001402,10
E02001388,E02001403,9
E02001388,E02001405,2
E02001388,E02006932,143
E02001388,E02006933,93
E02001388,E02006934,67
E02001389,E02001341,3
E02001389,E02001347,3
E02001389,E02001360,11
E02001389,E02001366,6
E02001389,E02001368,9
E02001389,E02001369,11
E02001389,E02001372,19
E02001389,E02001373,7
E02001389,E02001374,17
E02001389,E02001376,7
E02001389,E02001377,88
E02001389,E02001381,40
E02001389,E02001383,94
E02001389,E02001384,21
E02001389,E02001385,21
E02001389,E02001387,5
E02001389,E02001388,9
E02001389,E02001389,42
E02001389,E02001390,33
E02001389,E02001393,19
E02001389,E02001394,43
E02001389,E02001396,26
E02001389,E02001398,20
E02001389,E02001401,8
E02001389,E02001402,6
E02001389,E02006932,160
E02001389,E02006933,127
E02001389,E02006934,91
E02001390,E02001343,2
E02001390,E02001347,2
E02001390,E02001348,2
E02001390,E02001351,6
E02001390,E02001360,7
E02001390,E02001368,12
E02001390,E02001369,15
E02001390,E02001370,9
E02001390,E02001372,10
E02001390,E02001373,15
E02001390,E02001374,20
E02001390,E02001377,55
E02001390,E02001378,5
E02001390,E02001381,10
E02001390,E02001383,59
E02001390,E02001384,12
E02001390,E02001385,30
E02001390,E02001387,7
E02001390,E02001389,35
E02001390,E02001390,128
E02001390,E02001393,8
E02001390,E02001394,34
E02001390,E02001395,5
E02001390,E02001396,60
E02001390,E02001398,38
E02001390,E02001401,2
E02001390,E02001402,11
E02001390,E02001405,1
E02001390,E02006932,147
E02001390,E02006933,132
E02001390,E02006934,81
E02001391,E02001341,15
E02001391,E02001342,7
E02001391,E02001343,10
E02001391,E02001344,8
E02001391,E02001346,19
E02001391,E02001347,2
E02001391,E02001351,2
E02001391,E02001360,1
E02001391,E02001368,7
E02001391,E02001372,17
E02001391,E02001373,9
E02001391,E02001374,5
E02001391,E02001377,20
E02001391,E02001378,5
E02001391,E02001380,6
E02001391,E02001381,6
E02001391,E02001384,4
E02001391,E02001386,89
E02001391,E02001387,7
E02001391,E02001388,4
E02001391,E02001390,3
E02001391,E02001391,72
E02001391,E02001392,12
E02001391,E02001393,22
E02001391,E02001394,4
E02001391,E02001395,4
E02001391,E02001397,17
E02001391,E02001400,5
E02001391,E02001401,23
E02001391,E02001402,5
E02001391,E02001403,6
E02001391,E02001405,8
E02001391,E02006932,29
E02001391,E02006933,9
E02001391,E02006934,11
E02001392,E02001341,11
E02001392,E02001342,7
E02001392,E02001346,8
E02001392,E02001347,3
E02001392,E02001348,4
E02001392,E02001351,3
E02001392,E02001360,3
E02001392,E02001367,7
E02001392,E02001368,6
E02001392,E02001369,3
E02001392,E02001372,28
E02001392,E02001374,8
E02001392,E02001377,26
E02001392,E02001378,6
E02001392,E02001381,5
E02001392,E02001382,9
E02001392,E02001383,6
E02001392,E02001384,7
E02001392,E02001386,34
E02001392,E02001387,13
E02001392,E02001388,13
E02001392,E02001390,5
E02001392,E02001392,18
E02001392,E02001393,39
E02001392,E02001394,8
E02001392,E02001395,8
E02001392,E02001396,4
E02001392,E02001397,29
E02001392,E02001398,3
E02001392,E02001400,6
E02001392,E02001401,26
E02001392,E02001402,9
E02001392,E02001403,11
E02001392,E02001405,8
E02001392,E02006932,32
E02001392,E02006933,16
E02001392,E02006934,25
E02001393,E02001342,8
E02001393,E02001343,4
E02001393,E02001346,9
E02001393,E02001347,5
E02001393,E02001348,2
E02001393,E02001351,5
E02001393,E02001366,8
E02001393,E02001367,7
E02001393,E02001368,6
E02001393,E02001369,8
E02001393,E02001372,36
E02001393,E02001373,16
E02001393,E02001374,18
E02001393,E02001376,5
E02001393,E02001377,43
E02001393,E02001378,6
E02001393,E02001381,13
E02001393,E02001382,10
E02001393,E02001383,9
E02001393,E02001384,10
E02001393,E02001385,8
E02001393,E02001386,10
E02001393,E02001387,42
E02001393,E02001388,34
E02001393,E02001389,4
E02001393,E02001390,4
E02001393,E02001392,9
E02001393,E02001393,61
E02001393,E02001394,18
E02001393,E02001395,35
E02001393,E02001396,15
E02001393,E02001397,23
E02001393,E02001398,5
E02001393,E02001399,11
E02001393,E02001400,11
E02001393,E02001401,26
E02001393,E02001402,12
E02001393,E02001403,8
E02001393,E02001405,7
E02001393,E02006932,66
E02001393,E02006933,29
E02001393,E02006934,49
E02001394,E02001337,2
E02001394,E02001341,2
E02001394,E02001342,7
E02001394,E02001346,5
E02001394,E02001347,7
E02001394,E02001348,1
E02001394,E02001351,2
E02001394,E02001364,6
E02001394,E02001366,5
E02001394,E02001368,12
E02001394,E02001369,15
E02001394,E02001372,28
E02001394,E02001373,16
E02001394,E02001374,21
E02001394,E02001376,7
E02001394,E02001377,89
E02001394,E02001378,8
E02001394,E02001381,25
E02001394,E02001383,54
E02001394,E02001384,29
E02001394,E02001385,13
E02001394,E02001386,7
E02001394,E02001387,11
E02001394,E02001388,23
E02001394,E02001389,20
E02001394,E02001390,13
E02001394,E02001392,4
E02001394,E02001393,69
E02001394,E02001394,76
E02001394,E02001395,24
E02001394,E02001396,32
E02001394,E02001398,41
E02001394,E02001399,18
E02001394,E02001401,10
E02001394,E02001402,21
E02001394,E02001403,8
E02001394,E02001405,2
E02001394,E02006932,190
E02001394,E02006933,95
E02001394,E02006934,92
E02001395,E02001341,3
E02001395,E02001342,5
E02001395,E02001346,8
E02001395,E02001347,3
E02001395,E02001351,3
E02001395,E02001355,2
E02001395,E02001360,3
E02001395,E02001366,5
E02001395,E02001367,4
E02001395,E02001368,6
E02001395,E02001369,9
E02001395,E02001372,18
E02001395,E02001373,9
E02001395,E02001374,16
E02001395,E02001377,51
E02001395,E02001378,10
E02001395,E02001381,15
E02001395,E02001383,9
E02001395,E02001384,17
E02001395,E02001386,10
E02001395,E02001387,32
E02001395,E02001388,44
E02001395,E02001389,6
E02001395,E02001390,7
E02001395,E02001393,81
E02001395,E02001394,41
E02001395,E02001395,74
E02001395,E02001396,11
E02001395,E02001397,18
E02001395,E02001398,18
E02001395,E02001399,20
E02001395,E02001400,10
E02001395,E02001401,15
E02001395,E02001402,20
E02001395,E02001403,8
E02001395,E02001405,3
E02001395,E02006932,73
E02001395,E02006933,44
E02001395,E02006934,58
E02001396,E02001341,2
E02001396,E02001342,4
E02001396,E02001346,4
E02001396,E02001347,5
E02001396,E02001350,2
E02001396,E02001351,4
E02001396,E02001358,4
E02001396,E02001360,12
E02001396,E02001367,7
E02001396,E02001368,10
E02001396,E02001369,16
E02001396,E02001370,8
E02001396,E02001372,17
E02001396,E02001373,11
E02001396,E02001374,20
E02001396,E02001376,6
E02001396,E02001377,63
E02001396,E02001378,8
E02001396,E02001381,15
E02001396,E02001383,49
E02001396,E02001384,13
E02001396,E02001385,15
E02001396,E02001387,6
E02001396,E02001389,29
E02001396,E02001390,99
E02001396,E02001393,15
E02001396,E02001394,33
E02001396,E02001395,6
E02001396,E02001396,107
E02001396,E02001397,3
E02001396,E02001398,38
E02001396,E02001401,7
E02001396,E02001402,11
E02001396,E02001405,2
E02001396,E02006932,186
E02001396,E02006933,131
E02001396,E02006934,131
E02001397,E02001341,9
E02001397,E02001342,7
E02001397,E02001343,7
E02001397,E02001344,7
E02001397,E02001346,24
E02001397,E02001347,3
E02001397,E02001351,2
E02001397,E02001357,3
E02001397,E02001360,3
E02001397,E02001366,4
E02001397,E02001368,3
E02001397,E02001369,5
E02001397,E02001372,27
E02001397,E02001373,8
E02001397,E02001374,12
E02001397,E02001377,26
E02001397,E02001380,7
E02001397,E02001381,12
E02001397,E02001383,5
E02001397,E02001384,9
E02001397,E02001385,4
E02001397,E02001386,31
E02001397,E02001387,12
E02001397,E02001388,9
E02001397,E02001392,27
E02001397,E02001393,62
E02001397,E02001394,14
E02001397,E02001395,6
E02001397,E02001396,10
E02001397,E02001397,82
E02001397,E02001398,4
E02001397,E02001400,8
E02001397,E02001401,56
E02001397,E02001402,10
E02001397,E02001403,11
E02001397,E02001405,16
E02001397,E02006932,36
E02001397,E02006933,21
E02001397,E02006934,26
E02001398,E02001337,2
E02001398,E02001342,3
E02001398,E02001346,4
E02001398,E02001347,4
E02001398,E02001351,4
E02001398,E02001352,1
E02001398,E02001360,6
E02001398,E02001366,4
E02001398,E02001368,9
E02001398,E02001369,17
E02001398,E02001372,20
E02001398,E02001373,7
E02001398,E02001374,9
E02001398,E02001377,64
E02001398,E02001378,7
E02001398,E02001381,12
E02001398,E02001383,64
E02001398,E02001384,11
E02001398,E02001385,10
E02001398,E02001387,8
E02001398,E02001388,23
E02001398,E02001389,19
E02001398,E02001390,24
E02001398,E02001393,26
E02001398,E02001394,59
E02001398,E02001395,14
E02001398,E02001396,36
E02001398,E02001398,61
E02001398,E02001399,10
E02001398,E02001400,7
E02001398,E02001401,11
E02001398,E02001402,25
E02001398,E02001403,7
E02001398,E02001405,3
E02001398,E02006932,129
E02001398,E02006933,66
E02001398,E02006934,89
E02001399,E02001343,3
E02001399,E02001346,11
E02001399,E02001347,3
E02001399,E02001350,3
E02001399,E02001351,2
E02001399,E02001360,2
E02001399,E02001367,4
E02001399,E02001368,7
E02001399,E02001369,10
E02001399,E02001372,19
E02001399,E02001373,6
E02001399,E02001374,9
E02001399,E02001376,4
E02001399,E02001377,38
E02001399,E02001381,10
E02001399,E02001383,13
E02001399,E02001384,9
E02001399,E02001386,7
E02001399,E02001387,12
E02001399,E02001388,14
E02001399,E02001389,5
E02001399,E02001390,16
E02001399,E02001393,67
E02001399,E02001394,61
E02001399,E02001395,30
E02001399,E02001396,16
E02001399,E02001397,10
E02001399,E02001398,21
E02001399,E02001399,56
E02001399,E02001400,21
E02001399,E02001401,26
E02001399,E02001402,72
E02001399,E02001403,26
E02001399,E02001405,9
E02001399,E02006932,70
E02001399,E02006933,41
E02001399,E02006934,54
E02001400,E02001346,15
E02001400,E02001347,2
E02001400,E02001351,1
E02001400,E02001360,3
E02001400,E02001367,3
E02001400,E02001368,4
E02001400,E02001369,5
E02001400,E02001372,14
E02001400,E02001373,6
E02001400,E02001374,10
E02001400,E02001377,30
E02001400,E02001378,6
E02001400,E02001381,7
E02001400,E02001383,6
E02001400,E02001384,6
E02001400,E02001385,4
E02001400,E02001386,8
E02001400,E02001387,12
E02001400,E02001388,15
E02001400,E02001389,4
E02001400,E02001390,8
E02001400,E02001393,42
E02001400,E02001394,33
E02001400,E02001395,28
E02001400,E02001396,10
E02001400,E02001397,17
E02001400,E02001398,10
E02001400,E02001399,28
E02001400,E02001400,47
E02001400,E02001401,37
E02001400,E02001402,34
E02001400,E02001403,26
E02001400,E02001405,8
E02001400,E02006932,42
E02001400,E02006933,28
E02001400,E02006934,36
E02001401,E02001341,7
E02001401,E02001342,4
E02001401,E02001343,6
E02001401,E02001344,12
E02001401,E02001345,10
E02001401,E02001346,47
E02001401,E02001347,2
E02001401,E02001351,2
E02001401,E02001360,2
E02001401,E02001367,4
E02001401,E02001368,4
E02001401,E02001369,4
E02001401,E02001370,4
E02001401,E02001372,15
E02001401,E02001373,4
E02001401,E02001374,8
E02001401,E02001377,20
E02001401,E02001378,4
E02001401,E02001380,4
E02001401,E02001381,3
E02001401,E02001383,4
E02001401,E02001384,4
E02001401,E02001386,15
E02001401,E02001387,13
E02001401,E02001388,11
E02001401,E02001389,5
E02001401,E02001390,4
E02001401,E02001392,8
E02001401,E02001393,36
E02001401,E02001394,11
E02001401,E02001395,12
E02001401,E02001396,7
E02001401,E02001397,78
E02001401,E02001399,6
E02001401,E02001400,12
E02001401,E02001401,134
E02001401,E02001402,16
E02001401,E02001403,21
E02001401,E02001405,22
E02001401,E02006932,28
E02001401,E02006933,15
E02001401,E02006934,27
E02001402,E02001341,4
E02001402,E02001346,14
E02001402,E02001347,3
E02001402,E02001351,2
E02001402,E02001355,1
E02001402,E02001360,2
E02001402,E02001367,4
E02001402,E02001368,6
E02001402,E02001369,9
E02001402,E02001372,22
E02001402,E02001373,9
E02001402,E02001374,12
E02001402,E02001377,50
E02001402,E02001381,16
E02001402,E02001383,12
E02001402,E02001384,9
E02001402,E02001385,5
E02001402,E02001386,5
E02001402,E02001387,16
E02001402,E02001388,13
E02001402,E02001389,8
E02001402,E02001390,17
E02001402,E02001392,6
E02001402,E02001393,53
E02001402,E02001394,42
E02001402,E02001395,18
E02001402,E02001396,26
E02001402,E02001397,9
E02001402,E02001398,18
E02001402,E02001399,38
E02001402,E02001400,14
E02001402,E02001401,17
E02001402,E02001402,87
E02001402,E02001403,38
E02001402,E02001405,8
E02001402,E02006932,90
E02001402,E02006933,48
E02001402,E02006934,80
E02001403,E02001341,4
E02001403,E02001343,4
E02001403,E02001346,12
E02001403,E02001347,1
E02001403,E02001351,1
E02001403,E02001360,1
E02001403,E02001368,5
E02001403,E02001369,3
E02001403,E02001372,7
E02001403,E02001373,6
E02001403,E02001374,7
E02001403,E02001377,19
E02001403,E02001381,10
E02001403,E02001383,9
E02001403,E02001384,7
E02001403,E02001386,6
E02001403,E02001387,8
E02001403,E02001388,12
E02001403,E02001389,4
E02001403,E02001390,4
E02001403,E02001393,22
E02001403,E02001394,23
E02001403,E02001395,15
E02001403,E02001396,11
E02001403,E02001397,10
E02001403,E02001398,11
E02001403,E02001399,21
E02001403,E02001400,18
E02001403,E02001401,34
E02001403,E02001402,59
E02001403,E02001403,79
E02001403,E02001405,19
E02001403,E02006932,46
E02001403,E02006933,19
E02001403,E02006934,20
E02001405,E02001341,4
E02001405,E02001344,5
E02001405,E02001346,76
E02001405,E02001350,5
E02001405,E02001360,1
E02001405,E02001366,7
E02001405,E02001368,4
E02001405,E02001369,2
E02001405,E02001370,3
E02001405,E02001372,6
E02001405,E02001373,3
E02001405,E02001376,2
E02001405,E02001377,14
E02001405,E02001378,3
E02001405,E02001381,4
E02001405,E02001385,3
E02001405,E02001386,6
E02001405,E02001387,4
E02001405,E02001388,3
E02001405,E02001389,2
E02001405,E02001393,8
E02001405,E02001394,8
E02001405,E02001396,5
E02001405,E02001397,20
E02001405,E02001398,3
E02001405,E02001400,15
E02001405,E02001401,73
E02001405,E02001402,14
E02001405,E02001403,23
E02001405,E02001405,198
E02001405,E02006932,14
E02001405,E02006933,8
E02001405,E02006934,12
E02006932,E02001347,8
E02006932,E02001364,14
E02006932,E02001367,6
E02006932,E02001368,12
E02006932,E02001369,32
E02006932,E02001372,7
E02006932,E02001374,11
E02006932,E02001377,97
E02006932,E02001381,12
E02006932,E02001383,81
E02006932,E02001384,8
E02006932,E02001388,6
E02006932,E02001393,12
E02006932,E02001394,8
E02006932,E02001396,15
E02006932,E02006932,639
E02006932,E02006933,422
E02006932,E02006934,275
E02006933,E02001346,2
E02006933,E02001347,5
E02006933,E02001351,3
E02006933,E02001355,4
E02006933,E02001360,7
E02006933,E02001368,6
E02006933,E02001369,12
E02006933,E02001372,13
E02006933,E02001373,6
E02006933,E02001374,29
E02006933,E02001377,63
E02006933,E02001381,13
E02006933,E02001383,52
E02006933,E02001384,7
E02006933,E02001390,20
E02006933,E02001393,13
E02006933,E02001394,6
E02006933,E02001396,27
E02006933,E02001398,11
E02006933,E02006932,307
E02006933,E02006933,359
E02006933,E02006934,267
E02006934,E02001342,1
E02006934,E02001347,4
E02006934,E02001351,5
E02006934,E02001358,5
E02006934,E02001360,9
E02006934,E02001368,22
E02006934,E02001369,19
E02006934,E02001372,9
E02006934,E02001373,4
E02006934,E02001374,12
E02006934,E02001377,60
E02006934,E02001381,11
E02006934,E02001383,29
E02006934,E02001387,5
E02006934,E02001393,3
E02006934,E02001396,10
E02006934,E02006932,409
E02006934,E02006933,193
E02006934,E02006934,604
