Area of residence,Area of workplace,potential_demand
E02001346,E02001381,2
E02001346,E02001386,11
E02001346,E02001387,0
E02001346,E02001393,17
E02001346,E02001394,1
E02001346,E02001396,0
E02001346,E02001397,19
E02001346,E02001400,5
E02001346,E02001401,53
E02001346,E02001402,0
E02001346,E02001403,0
E02001346,E02001405,14
E02001346,E02006932,1
E02001346,E02006933,2
E02001346,E02006934,0
E02001347,E02001341,3
E02001347,E02001342,0
E02001347,E02001343,2
E02001347,E02001346,2
E02001347,E02001347,76
E02001347,E02001348,19
E02001347,E02001349,15
E02001347,E02001350,16
E02001347,E02001351,40
E02001347,E02001352,18
E02001347,E02001354,23
E02001347,E02001355,0
E02001347,E02001356,5
E02001347,E02001357,4
E02001347,E02001358,1
E02001347,E02001360,0
E02001347,E02001366,0
E02001347,E02001367,0
E02001347,E02001368,0
E02001347,E02001369,0
E02001347,E02001370,0
E02001347,E02001372,0
E02001347,E02001373,0
E02001347,E02001374,0
E02001347,E02001377,0
E02001347,E02001381,0
E02001347,E02001383,1
E02001347,E02001394,0
E02001347,E02001396,0
E02001347,E02001401,0
E02001347,E02006932,0
E02001347,E02006933,0
E02001347,E02006934,2
E02001348,E02001342,0
E02001348,E02001346,1
E02001348,E02001347,49
E02001348,E02001348,34
E02001348,E02001349,10
E02001348,E02001350,4
E02001348,E02001351,51
E02001348,E02001352,16
E02001348,E02001354,21
E02001348,E02001355,6
E02001348,E02001357,5
E02001348,E02001358,9
E02001348,E02001360,16
E02001348,E02001364,4
E02001348,E02001366,8
E02001348,E02001367,0
E02001348,E02001368,0
E02001348,E02001369,1
E02001348,E02001370,0
E02001348,E02001372,0
E02001348,E02001373,0
E02001348,E02001374,3
E02001348,E02001376,0
E02001348,E02001377,0
E02001348,E02001381,0
E02001348,E02001383,0
E02001348,E02001393,0
E02001348,E02001394,1
E02001348,E02001396,0
E02001348,E02001401,0
E02001348,E02006932,3
E02001348,E02006933,0
E02001348,E02006934,3
E02001349,E02001341,0
E02001349,E02001342,0
E02001349,E02001343,0
E02001349,E02001347,52
E02001349,E02001348,17
E02001349,E02001349,39
E02001349,E02001350,1
E02001349,E02001351,41
E02001349,E02001352,21
E02001349,E02001354,22
E02001349,E02001355,8
E02001349,E02001358,8
E02001349,E02001360,17
E02001349,E02001364,5
E02001349,E02001366,0
E02001349,E02001367,0
E02001349,E02001368,15
E02001349,E02001369,0
E02001349,E02001370,0
E02001349,E02001372,0
E02001349,E02001373,1
E02001349,E02001374,1
E02001349,E02001377,0
E02001349,E02001378,1
E02001349,E02001381,0
E02001349,E02001383,0
E02001349,E02001386,0
E02001349,E02001390,0
E02001349,E02001393,0
E02001349,E02001401,0
E02001349,E02006932,1
E02001349,E02006933,2
E02001349,E02006934,5
E02001350,E02001337,0
E02001350,E02001341,0
E02001350,E02001342,0
E02001350,E02001343,0
E02001350,E02001346,0
E02001350,E02001347,50
E02001350,E02001348,10
E02001350,E02001349,0
E02001350,E02001350,66
E02001350,E02001351,21
E02001350,E02001352,1
E02001350,E02001353,4
E02001350,E02001354,21
E02001350,E02001355,0
E02001350,E02001356,13
E02001350,E02001357,11
E02001350,E02001358,1
E02001350,E02001359,5
E02001350,E02001360,0
E02001350,E02001362,5
E02001350,E02001364,4
E02001350,E02001365,8
E02001350,E02001366,9
E02001350,E02001367,11
E02001350,E02001368,0
E02001350,E02001369,0
E02001350,E02001370,0
E02001350,E02001372,25
E02001350,E02001373,21
E02001350,E02001374,1
E02001350,E02001377,0
E02001350,E02001393,0
E02001350,E02001396,0
E02001350,E02001401,0
E02001350,E02006932,1
E02001350,E02006933,0
E02001350,E02006934,0
E02001351,E02001341,0
E02001351,E02001346,0
E02001351,E02001347,68
E02001351,E02001348,13
E02001351,E02001349,10
E02001351,E02001350,36
E02001351,E02001351,46
E02001351,E02001352,12
E02001351,E02001354,34
E02001351,E02001355,5
E02001351,E02001356,13
E02001351,E02001357,14
E02001351,E02001358,9
E02001351,E02001360,18
E02001351,E02001365,7
E02001351,E02001366,9
E02001351,E02001367,7
E02001351,E02001368,1
E02001351,E02001369,8
E02001351,E02001370,9
E02001351,E02001372,17
E02001351,E02001373,13
E02001351,E02001374,11
E02001351,E02001376,0
E02001351,E02001377,1
E02001351,E02001378,0
E02001351,E02001389,0
E02001351,E02001393,0
E02001351,E02001401,1
E02001351,E02006932,2
E02001351,E02006933,1
E02001351,E02006934,1
E02001352,E02001346,0
E02001352,E02001347,34
E02001352,E02001348,13
E02001352,E02001349,5
E02001352,E02001350,5
E02001352,E02001351,24
E02001352,E02001352,29
E02001352,E02001354,16
E02001352,E02001355,7
E02001352,E02001357,5
E02001352,E02001358,7
E02001352,E02001360,14
E02001352,E02001368,13
E02001352,E02001369,8
E02001352,E02001372,0
E02001352,E02001373,0
E02001352,E02001374,1
E02001352,E02001377,3
E02001352,E02001389,0
E02001352,E02001396,0
E02001352,E02001401,0
E02001352,E02006932,0
E02001352,E02006933,4
E02001352,E02006934,2
E02001353,E02001334,6
E02001353,E02001341,0
E02001353,E02001342,0
E02001353,E02001343,0
E02001353,E02001346,0
E02001353,E02001347,52
E02001353,E02001348,0
E02001353,E02001350,38
E02001353,E02001351,24
E02001353,E02001352,0
E02001353,E02001353,28
E02001353,E02001354,18
E02001353,E02001355,0
E02001353,E02001356,11
E02001353,E02001357,6
E02001353,E02001358,0
E02001353,E02001359,5
E02001353,E02001360,0
E02001353,E02001362,8
E02001353,E02001363,5
E02001353,E02001364,0
E02001353,E02001365,0
E02001353,E02001366,13
E02001353,E02001367,22
E02001353,E02001368,1
E02001353,E02001369,0
E02001353,E02001370,0
E02001353,E02001372,57
E02001353,E02001373,0
E02001353,E02001374,0
E02001353,E02001375,0
E02001353,E02001376,0
E02001353,E02001377,0
E02001353,E02001378,0
E02001353,E02001381,0
E02001353,E02001383,0
E02001353,E02001384,0
E02001353,E02001387,0
E02001353,E02001390,0
E02001353,E02001393,1
E02001353,E02001394,0
E02001353,E02001396,0
E02001353,E02001397,0
E02001353,E02001401,0
E02001353,E02006932,1
E02001353,E02006933,1
E02001353,E02006934,1
E02001354,E02001343,0
E02001354,E02001346,0
E02001354,E02001347,36
E02001354,E02001348,19
E02001354,E02001349,4
E02001354,E02001350,26
E02001354,E02001351,31
E02001354,E02001352,12
E02001354,E02001354,46
E02001354,E02001355,10
E02001354,E02001356,7
E02001354,E02001357,10
E02001354,E02001358,7
E02001354,E02001360,22
E02001354,E02001361,4
E02001354,E02001364,5
E02001354,E02001365,11
E02001354,E02001366,6
E02001354,E02001367,7
E02001354,E02001368,22
E02001354,E02001369,12
E02001354,E02001370,13
E02001354,E02001372,19
E02001354,E02001373,14
E02001354,E02001374,18
E02001354,E02001375,4
E02001354,E02001376,6
E02001354,E02001377,1
E02001354,E02001381,0
E02001354,E02001384,0
E02001354,E02001385,0
E02001354,E02001393,1
E02001354,E02001394,1
E02001354,E02001396,0
E02001354,E02001401,0
E02001354,E02006932,1
E02001354,E02006933,2
E02001354,E02006934,1
E02001355,E02001342,1
E02001355,E02001346,0
E02001355,E02001347,1
E02001355,E02001348,10
E02001355,E02001350,2
E02001355,E02001351,17
E02001355,E02001352,11
E02001355,E02001354,23
E02001355,E02001355,26
E02001355,E02001357,7
E02001355,E02001358,14
E02001355,E02001360,22
E02001355,E02001361,1
E02001355,E02001364,3
E02001355,E02001365,7
E02001355,E02001366,6
E02001355,E02001367,4
E02001355,E02001368,14
E02001355,E02001369,7
E02001355,E02001370,9
E02001355,E02001372,2
E02001355,E02001373,9
E02001355,E02001374,10
E02001355,E02001376,4
E02001355,E02001377,27
E02001355,E02001378,0
E02001355,E02001381,0
E02001355,E02001390,0
E02001355,E02001394,1
E02001355,E02001396,0
E02001355,E02006932,55
E02001355,E02006933,0
E02001355,E02006934,59
E02001356,E02001341,0
E02001356,E02001342,1
E02001356,E02001346,0
E02001356,E02001347,20
E02001356,E02001350,30
E02001356,E02001351,16
E02001356,E02001352,6
E02001356,E02001354,17
E02001356,E02001355,6
E02001356,E02001356,14
E02001356,E02001357,7
E02001356,E02001359,3
E02001356,E02001360,8
E02001356,E02001362,2
E02001356,E02001366,5
E02001356,E02001367,7
E02001356,E02001368,0
E02001356,E02001369,4
E02001356,E02001370,3
E02001356,E02001372,20
E02001356,E02001373,14
E02001356,E02001374,4
E02001356,E02001377,0
E02001356,E02001383,0
E02001356,E02001393,1
E02001356,E02001394,0
E02001356,E02001396,0
E02001356,E02006932,0
E02001356,E02006933,1
E02001356,E02006934,0
E02001357,E02001341,0
E02001357,E02001342,0
E02001357,E02001343,1
E02001357,E02001346,0
E02001357,E02001347,27
E02001357,E02001348,7
E02001357,E02001350,18
E02001357,E02001351,17
E02001357,E02001352,6
E02001357,E02001354,28
E02001357,E02001355,6
E02001357,E02001356,10
E02001357,E02001357,16
E02001357,E02001358,6
E02001357,E02001360,13
E02001357,E02001362,4
E02001357,E02001364,4
E02001357,E02001365,5
E02001357,E02001366,9
E02001357,E02001367,12
E02001357,E02001368,12
E02001357,E02001369,9
E02001357,E02001370,10
E02001357,E02001372,18
E02001357,E02001373,19
E02001357,E02001374,11
E02001357,E02001377,23
E02001357,E02001381,0
E02001357,E02001383,0
E02001357,E02001393,0
E02001357,E02001394,0
E02001357,E02001396,0
E02001357,E02001401,1
E02001357,E02006932,2
E02001357,E02006933,0
E02001357,E02006934,1
E02001358,E02001343,0
E02001358,E02001346,0
E02001358,E02001347,1
E02001358,E02001348,7
E02001358,E02001349,6
E02001358,E02001350,0
E02001358,E02001351,14
E02001358,E02001352,10
E02001358,E02001354,20
E02001358,E02001355,9
E02001358,E02001358,20
E02001358,E02001360,25
E02001358,E02001362,3
E02001358,E02001364,3
E02001358,E02001365,5
E02001358,E02001366,6
E02001358,E02001367,8
E02001358,E02001368,18
E02001358,E02001369,11
E02001358,E02001370,9
E02001358,E02001372,2
E02001358,E02001373,17
E02001358,E02001374,10
E02001358,E02001377,33
E02001358,E02001378,0
E02001358,E02001381,0
E02001358,E02001383,0
E02001358,E02001394,0
E02001358,E02001396,3
E02001358,E02001401,0
E02001358,E02006932,66
E02001358,E02006933,1
E02001358,E02006934,53
E02001359,E02001332,4
E02001359,E02001340,5
E02001359,E02001341,0
E02001359,E02001342,8
E02001359,E02001343,0
E02001359,E02001346,1
E02001359,E02001347,26
E02001359,E02001350,16
E02001359,E02001351,15
E02001359,E02001354,10
E02001359,E02001355,0
E02001359,E02001356,10
E02001359,E02001357,8
E02001359,E02001359,23
E02001359,E02001360,0
E02001359,E02001362,6
E02001359,E02001363,2
E02001359,E02001366,12
E02001359,E02001367,23
E02001359,E02001368,0
E02001359,E02001369,0
E02001359,E02001370,10
E02001359,E02001372,47
E02001359,E02001373,24
E02001359,E02001374,16
E02001359,E02001375,4
E02001359,E02001376,4
E02001359,E02001377,0
E02001359,E02001378,5
E02001359,E02001381,0
E02001359,E02001393,0
E02001359,E02001394,0
E02001359,E02001396,0
E02001359,E02001401,0
E02001359,E02006932,1
E02001359,E02006933,2
E02001359,E02006934,2
E02001360,E02001343,0
E02001360,E02001346,0
E02001360,E02001347,0
E02001360,E02001348,6
E02001360,E02001350,0
E02001360,E02001351,18
E02001360,E02001352,6
E02001360,E02001354,17
E02001360,E02001355,6
E02001360,E02001358,12
E02001360,E02001360,40
E02001360,E02001364,3
E02001360,E02001365,6
E02001360,E02001366,4
E02001360,E02001368,26
E02001360,E02001369,22
E02001360,E02001370,8
E02001360,E02001372,0
E02001360,E02001373,8
E02001360,E02001374,11
E02001360,E02001376,5
E02001360,E02001377,30
E02001360,E02001383,4
E02001360,E02001390,4
E02001360,E02001394,1
E02001360,E02001396,1
E02001360,E02001401,0
E02001360,E02001403,0
E02001360,E02006932,61
E02001360,E02006933,32
E02001360,E02006934,60
E02001361,E02001341,0
E02001361,E02001346,0
E02001361,E02001347,22
E02001361,E02001348,6
E02001361,E02001350,10
E02001361,E02001351,13
E02001361,E02001352,12
E02001361,E02001354,26
E02001361,E02001355,7
E02001361,E02001356,8
E02001361,E02001357,10
E02001361,E02001358,9
E02001361,E02001360,26
E02001361,E02001361,12
E02001361,E02001364,9
E02001361,E02001365,12
E02001361,E02001366,11
E02001361,E02001367,6
E02001361,E02001368,17
E02001361,E02001369,18
E02001361,E02001370,23
E02001361,E02001372,24
E02001361,E02001373,18
E02001361,E02001374,17
E02001361,E02001376,6
E02001361,E02001377,35
E02001361,E02001378,5
E02001361,E02001381,7
E02001361,E02001383,5
E02001361,E02001384,0
E02001361,E02001386,0
E02001361,E02001388,0
E02001361,E02001389,4
E02001361,E02001393,1
E02001361,E02001394,1
E02001361,E02001396,0
E02001361,E02001401,1
E02001361,E02006932,70
E02001361,E02006933,40
E02001361,E02006934,61
E02001362,E02001340,4
E02001362,E02001341,0
E02001362,E02001342,0
E02001362,E02001343,1
E02001362,E02001346,3
E02001362,E02001347,30
E02001362,E02001350,8
E02001362,E02001351,18
E02001362,E02001352,4
E02001362,E02001354,19
E02001362,E02001355,8
E02001362,E02001356,15
E02001362,E02001357,9
E02001362,E02001358,9
E02001362,E02001359,3
E02001362,E02001360,16
E02001362,E02001362,20
E02001362,E02001364,5
E02001362,E02001365,6
E02001362,E02001366,16
E02001362,E02001367,27
E02001362,E02001368,1
E02001362,E02001369,12
E02001362,E02001370,11
E02001362,E02001372,41
E02001362,E02001373,30
E02001362,E02001374,21
E02001362,E02001375,8
E02001362,E02001376,6
E02001362,E02001377,34
E02001362,E02001378,10
E02001362,E02001380,6
E02001362,E02001381,8
E02001362,E02001384,8
E02001362,E02001387,0
E02001362,E02001393,0
E02001362,E02001394,0
E02001362,E02001396,0
E02001362,E02001401,1
E02001362,E02006932,4
E02001362,E02006933,2
E02001362,E02006934,1
E02001363,E02001332,9
E02001363,E02001334,4
E02001363,E02001338,4
E02001363,E02001340,7
E02001363,E02001341,14
E02001363,E02001342,15
E02001363,E02001343,0
E02001363,E02001346,0
E02001363,E02001347,0
E02001363,E02001348,0
E02001363,E02001350,15
E02001363,E02001351,11
E02001363,E02001352,0
E02001363,E02001354,10
E02001363,E02001355,0
E02001363,E02001359,9
E02001363,E02001360,0
E02001363,E02001363,18
E02001363,E02001366,9
E02001363,E02001367,28
E02001363,E02001368,0
E02001363,E02001369,1
E02001363,E02001370,0
E02001363,E02001371,6
E02001363,E02001372,61
E02001363,E02001373,27
E02001363,E02001374,15
E02001363,E02001375,6
E02001363,E02001376,0
E02001363,E02001377,1
E02001363,E02001378,7
E02001363,E02001386,6
E02001363,E02001387,0
E02001363,E02001389,0
E02001363,E02001390,0
E02001363,E02001393,0
E02001363,E02001394,0
E02001363,E02001395,0
E02001363,E02001396,0
E02001363,E02001401,0
E02001363,E02006932,0
E02001363,E02006933,1
E02001363,E02006934,2
E02001364,E02001347,0
E02001364,E02001350,14
E02001364,E02001351,8
E02001364,E02001354,9
E02001364,E02001355,6
E02001364,E02001358,3
E02001364,E02001360,8
E02001364,E02001364,6
E02001364,E02001365,5
E02001364,E02001366,4
E02001364,E02001368,9
E02001364,E02001369,10
E02001364,E02001370,12
E02001364,E02001372,12
E02001364,E02001373,12
E02001364,E02001374,9
E02001364,E02001376,4
E02001364,E02001377,14
E02001364,E02001383,5
E02001364,E02001394,0
E02001364,E02001396,0
E02001364,E02001401,0
E02001364,E02006932,36
E02001364,E02006933,22
E02001364,E02006934,36
E02001365,E02001341,0
E02001365,E02001346,0
E02001365,E02001347,0
E02001365,E02001348,5
E02001365,E02001350,21
E02001365,E02001351,17
E02001365,E02001352,9
E02001365,E02001354,12
E02001365,E02001355,14
E02001365,E02001356,6
E02001365,E02001357,5
E02001365,E02001358,4
E02001365,E02001360,26
E02001365,E02001361,3
E02001365,E02001364,6
E02001365,E02001365,21
E02001365,E02001366,11
E02001365,E02001367,7
E02001365,E02001368,22
E02001365,E02001369,24
E02001365,E02001370,28
E02001365,E02001372,27
E02001365,E02001373,19
E02001365,E02001374,24
E02001365,E02001375,5
E02001365,E02001376,9
E02001365,E02001377,50
E02001365,E02001378,5
E02001365,E02001381,8
E02001365,E02001383,6
E02001365,E02001384,5
E02001365,E02001385,6
E02001365,E02001390,7
E02001365,E02001393,0
E02001365,E02001394,0
E02001365,E02001395,2
E02001365,E02001396,9
E02001365,E02001401,0
E02001365,E02006932,101
E02001365,E02006933,43
E02001365,E02006934,67
E02001366,E02001341,4
E02001366,E02001342,0
E02001366,E02001343,3
E02001366,E02001346,1
E02001366,E02001347,0
E02001366,E02001348,8
E02001366,E02001350,17
E02001366,E02001351,14
E02001366,E02001352,10
E02001366,E02001354,16
E02001366,E02001356,6
E02001366,E02001357,9
E02001366,E02001358,8
E02001366,E02001360,16
E02001366,E02001361,3
E02001366,E02001362,6
E02001366,E02001364,7
E02001366,E02001365,6
E02001366,E02001366,30
E02001366,E02001367,13
E02001366,E02001368,23
E02001366,E02001369,13
E02001366,E02001370,15
E02001366,E02001372,36
E02001366,E02001373,38
E02001366,E02001374,26
E02001366,E02001375,6
E02001366,E02001376,7
E02001366,E02001377,51
E02001366,E02001378,9
E02001366,E02001380,4
E02001366,E02001381,7
E02001366,E02001383,11
E02001366,E02001384,10
E02001366,E02001385,5
E02001366,E02001386,0
E02001366,E02001387,8
E02001366,E02001388,6
E02001366,E02001393,7
E02001366,E02001394,0
E02001366,E02001395,0
E02001366,E02001396,0
E02001366,E02001397,0
E02001366,E02001401,1
E02001366,E02001403,0
E02001366,E02001405,0
E02001366,E02006932,84
E02001366,E02006933,48
E02001366,E02006934,76
E02001367,E02001334,5
E02001367,E02001337,5
E02001367,E02001340,4
E02001367,E02001341,2
E02001367,E02001342,12
E02001367,E02001343,0
E02001367,E02001346,0
E02001367,E02001347,3
E02001367,E02001348,0
E02001367,E02001349,1
E02001367,E02001350,14
E02001367,E02001351,11
E02001367,E02001352,0
E02001367,E02001354,14
E02001367,E02001356,13
E02001367,E02001357,12
E02001367,E02001358,0
E02001367,E02001359,6
E02001367,E02001360,2
E02001367,E02001362,8
E02001367,E02001365,12
E02001367,E02001366,23
E02001367,E02001367,64
E02001367,E02001368,0
E02001367,E02001369,17
E02001367,E02001370,18
E02001367,E02001372,86
E02001367,E02001373,48
E02001367,E02001374,30
E02001367,E02001375,9
E02001367,E02001376,9
E02001367,E02001377,43
E02001367,E02001378,13
E02001367,E02001380,6
E02001367,E02001381,13
E02001367,E02001383,0
E02001367,E02001384,8
E02001367,E02001386,6
E02001367,E02001387,10
E02001367,E02001388,7
E02001367,E02001390,0
E02001367,E02001393,18
E02001367,E02001394,0
E02001367,E02001396,0
E02001367,E02001397,0
E02001367,E02001401,0
E02001367,E02001402,2
E02001367,E02006932,1
E02001367,E02006933,3
E02001367,E02006934,2
E02001368,E02001346,0
E02001368,E02001347,0
E02001368,E02001350,0
E02001368,E02001351,0
E02001368,E02001352,4
E02001368,E02001354,4
E02001368,E02001355,4
E02001368,E02001358,4
E02001368,E02001360,18
E02001368,E02001368,23
E02001368,E02001369,14
E02001368,E02001372,0
E02001368,E02001373,1
E02001368,E02001374,9
E02001368,E02001376,4
E02001368,E02001377,17
E02001368,E02001383,4
E02001368,E02001401,0
E02001368,E02006932,44
E02001368,E02006933,26
E02001368,E02006934,45
E02001369,E02001343,2
